title,url,content
Sambutan Presiden pada Akad Massal 62.000 Unit KPR Rumah Subsidi dan KUR Perumahan Sebesar Rp880 Miliar,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_akad_massal_62000_unit_kpr_rumah_subsidi_dan_kur_perumahan_sebesar_rp880_miliar,"Bismillahirrahmanirrahim.
Assalamu’alaikum warahmatullahi wabarakatuh,Selamat siang,Salam sejahtera bagi kita sekalian,Syalom,Salve,Om swastiastu,Namo Buddhaya,Salam kebajikan,Rahayu rahayu.
Yang saya hormati Menteri Perumahan dan Kawasan Permukiman Saudara Maruarar Sirait, beserta seluruh jajaran Kementerian Perumahan dan Kawasan Permukiman yang hadir;Ketua Dewan Perwakilan Daerah Republik Indonesia Saudara Sultan Bachtiar Najamudin. Para Menteri Koordinator, para Menteri, Jaksa Agung, Panglima TNI. Saya ulangi, ya, Jaksa Agung, Kapolri. Selalu berdekatan, baru Panglima TNI;Kepala Badan dan para Wakil Menteri, serta seluruh anggota Kabinet Merah Putih yang hadir, yang daftarnya terlampir. Di sini ada 40 nama, tapi sebagian sudah disebut tadi. Perlu disebut lagi? Enggak apa-apa ya, tidak mengurangi rasa hormat ya.
Tapi ada, di sini ada, apa, yang saya sebut, saya kira tadi. Menteri Perumahan, salah tadi bukan, ini, apa, Ibu Destry sekarang adalah pejabat, Pejabat Gubernur Sementara, PGS, ya, singkatannya, Pejabat Gubernur Sementara. Jadi pejabat. Kayaknya,gimana? Oke. Terserah DPR nanti, ya, kira-kira.
Jadi saya tidak sebut, ya, Menteri-menteri. Ini Menteri-menteri ini jago-jago semua ini, Menteri-Menteri saya, Menko-Menko saya semua, ya. Kepala Badan, Wakil Menterinya juga jagoan semua, ya. Tadi Menteri UMKM juga kumisnya gagah sekali, kok, itu, dari Kerala keturunannya. Dia senang, Perdana Menteri Modi datang dia senang sekali itu. Saya kira kau keturunan Gujarat, ternyata bukan. Kerala, Kerala.
Para Kepala Daerah yang hadir, Gubernur Jawa Tengah Komisaris Jenderal Polisi (Purn.) Ahmad Luthfi beserta Forkopimda Jawa Tengah, ya. Panglima, Kapolda, Kepala Kejaksaan, Kajati. Terima kasih kehadiran. Nah, itu benar itu, Kapolda dan Jaksa duduk dekat-dekatan. Jadi, apa, jadi enak gitu, ya, sejuk. Semua senang, kok.
Gubernur Jawa Barat yang saya hormati Saudara KDM, Saudara Dedi Mulyadi. Sepatunya harus putih juga itu. Tali sepatu warnanya apa itu? Merah? Talinya apa? Cokelat;Yang saya hormati Gubernur Jawa Timur Saudari Khofifah Indar Parawansa.Para Bupati dan Wali Kota yang hadir semuanya ada 18, jadi enggak terlalu banyak. Perlu saya sebut satu-satu? Perlu? Perlu, ya? Kasihan mereka sudah datang jauh-jauh.
Bupati Batang Saudara Faiz Kurniawan; Bupati Banjarnegara Saudari Amalia Desiana; Bupati Brebes Saudara Paramitha Widya Kusuma; Bupati Karanganyar Saudara Rober Christanto. Karanganyar, oh, enggak hadir. Coba dicatat. Bupati Kendal Saudara Dyah Kartika Permanasari; Bupati Klaten Saudara Hamenang Wajar Ismoyo. Terima kasih. Bupati Purbalingga Saudara Fahmi Muhammad Hanif; Bupati Rembang Saudara Harno. Terima kasih. Bupati Semarang Saudara Ngesti Nugraha; Bupati Sragen Saudara Sigit Pamungkas.
Wali Kota Tegal Saudara Dedy Yon Supriyono; Wali Kota Pekalongan Saudara Achmad Afzan Arslan Djunaid; Wali Kota Salatiga Saudara Robby Hernawan. Wakil Bupati Tegal Saudara Ahmad Kholid; Wakil Bupati Grobogan Saudara Sugeng Prasetyo; Wakil Bupati Brebes Saudara Wurja. Plt Bupati Pati Saudara Risma Ardhi Chandra; Plt Bupati Pekalongan Saudara Sukirman. Terima kasih.
Saudara-saudara sekalian para Dirut Bank, Dirut Utama Himpunan Bank Milik Negara yang hadir semuanya, ya. Bank BNI, Bank BRI, BTN, BSI, Mandiri, dan Bank Daerah;Saudara-saudara sekalian, Komisioner Badan Pengelola Tabungan Perumahan Rakyat Saudara Heru Nugroho, Pimpinan Perusahaan Swasta dan para Pimpinan Asosiasi Pengembang Perumahan, Ketua Umum DPP REI Saudara Joko Suranto, Ketua Umum APERSI Saudara Dedi Indra Setiawan, Saudara HIMPERRA Saudara Ari Tri Priyono; Ketum ASPRUMNAS Saudara Syawali Pratna, Ketum APERNAS Saudara Zulfakar;Saudara-saudara sekalian para peserta akad massal dan penerima kunci yang hadir melaluivideo conferencedi seluruh Indonesia yang saya hormat;Hadir juga Ibu-ibu Permodalan Nasional Madani Mekaar, serta seluruh hadirin undangan dan rekan-rekan pers yang hadir. Pers, kok, agak banyak hari ini? Menunggu, menunggu berita.
Pertama-tama, sebagai insan yang bertakwa, marilah kita tidak henti-hentinya memanjatkan puji syukur ke hadirat Tuhan Mahabesar, Mahakuasa, atas segala karunia, kebaikan, berkah, dan kedamaian yang masih diberikan kepada kita. Atas kesehatan dan napas yang masih diberikan kepada kita, sehingga kita bisa hadir di acara Akad Massal 62.000 Unit KPR Rumah Bersubsidi yang digelar secara serentak di 165 titik, tersebar di 372 Kabupaten/Kota di 36 provinsi seluruh Indonesia. Adalah kehormatan dan kebahagiaan bagi saya untuk hadir dalam acara ini. Saya terutama bangga dan bahagia bahwa kita sebagai pemerintah dapat memberi kebahagiaan kepada 22.000 keluarga warga negara kita.
Saudara-saudara,Kita menghendaki seluruh warga Indonesia bisa punya rumah yang layak. Untuk itu, kita bekerja keras dengan berbagai program, dan kita terus merencanakan dan memikirkan cara-cara terbaik untuk melipatgandakan jumlah rumah yang bisa dinikmati oleh rakyat kita. Prestasi yang sudah kita capai sungguh signifikan, tapi kita menyadari bahwa masih lebih banyak lagi yang diperlukan oleh rakyat kita.
Kita sekarang sedang, selain semua program yang sudah dilaksanakan oleh Kementerian Perumahan dan Saudara-saudara sekalian, semua dari pengembang dibantu oleh bank-bank tertentu, dibantu juga oleh swasta nasional seperti Pak James Riady dengan kelompoknya ya, ini yang kita maksud dengan IndonesiaIncorporated, yang besar membantu yang kecil, yang kecil bekerja keras untuk produktif, kita sadar bahwa apa yang sudah kita capai adalah cukup membanggakan, tapi kita sadar juga bahwa kebutuhannya masih sangat-sangat banyak. Dan, kita sedang merencanakan, kita sedang mempelajari cara-cara yang lebih inovatif. Kita akan belajar dari pengalaman beberapa negara, ya. Kita, kalau bangsa kita mau bangkit, mau transformasi, kita tidak boleh malu untuk belajar dari siapa pun.
Saya tertarik ada pengalaman, sebagai contoh pengalaman bangsa India. Mereka mampu membuat rumah, 40 juta rumah dalam 12 tahun. Jadi, kira-kira tiga juta rumah setahun. Ini saya sedang pelajari bagaimana caranya. Ada teknik-teknik tertentu, dan ini bisa kita coba. Bisa kita coba cara-cara klasik, yang sudah benar kita teruskan. Tapi kita harus, menurut saya, bangsa Indonesia saya percaya dengan keberanian, keberanian berpikir, keberanian belajar dari orang lain, keberanian mengambil resiko, keberanian berbuat, keberanian mencari inovasi dan terobosan, mungkin kita bisa dapat hal-hal yang baik.
Jadi, selamat hari ini. Terima kasih semuanya yang bekerja keras. Terima kasih Bank Indonesia juga mendukung, ya, semua Bank Himbara sekarang bersama Bank Indonesia, bersama semua unsur. Kita ini harus jadi satu, satu tim, satu kesebelasan. Kuncinya adalah kerja sama. Kita sekarang semuanya, semua adalah anak-anak Indonesia. Kita semuanya dalam satu, dalam satu keluarga besar, dalam satu kapal, kapal besar yang namanya NKRI, dengan kerja sama, dengan saling percaya, dengan saling mendukung, dengan saling mengisi, dengan saling memperkuat, kita akan mencapai hal-hal yang besar.
Jadi, Saudara-saudara, kita mengerti bahwa masalah perumahan adalah masalah yang sangat, sangat vital, sangat krusial, rakyat perlu perlindungan dari alam yang baik. Dan, saya percaya bahwa kita akan lebih, lebih deras, lebih cepat, dan lebih masif. Bangsa kita adalah bangsa yang besar. Jumlah penduduk kita besar. Masalah-masalah yang kita hadapi adalah besar, kesulitan yang kita hadapi kesulitan besar, rintangan yang kita hadapi adalah rintangan yang besar, bukan rintangan kecil. Kita paham itu. Tapi, kita juga harus punya tekad yang besar, semangat yang besar, keberanian yang besar, kehendak belajar. Jangan takut untuk belajar, jangan takut untuk bertanya, jangan takut bahkan untuk minta nasihat. Saya kirim tim-tim ke mana-mana. Saya kirim tim ke Tiongkok, tim ke India, tim ke Mesir untuk lihat, untuk catat, untuk belajar. Kita ambil yang terbaik dari bangsa-bangsa lain, ya. Jadi itu, di bidang perumahan juga demikian. Kita cari teknik-teknik terbaik dan kita mengundang mitra-mitra terbaik.
Saudara-saudara,Saya tidak mau banyak janji. Tapi kita lihat dalam perkembangan yang akan datang, rencana-rencana kita akan terus, bagi kita, kita akan bekerja dengan sangat cepat untuk segera bisa memberi hasil nyata kepada rakyat, menggerakkan ekonomi kita, ya. Saya kira itu sudah jelas. Kita sudah buktikan dalam hampir dua tahun ini kita di jalan yang benar, hasilnya sudah nyata. Krisis dunia, krisis dunia bukan krisis yang ringan. Krisis dunia nyata, perang itu sangat berbahaya dan dahsyat. Untuk itu, kita harus, harus harus kompak. Kita bersyukur dengan semua yang kita punya. Untuk itu, kita harus lebih, lebih efisien. Kita harus lebih hemat, kita harus lebih teliti, kita harus tekan semua kebocoran. Kita harus tekan semua kebocoran, karena dunia dalam keadaan yang sangat-sangat tidak menentu. Perang di Timur Tengah akan, kita harus siap mental bahwa akan panjang, akan meluas, akan tambah buruk. Kita bersyukur potensi kita sangat besar. Kita akan menghadapi kesulitan tapi kita banyak jalan keluar, ya, sumber daya kita sangat besar, tinggal bagaimana kita kelola dengan baik.
Jadi, Saudara-saudara, hari ini kita bersyukur. Saya ucapkan selamat, saya ucapkan penghargaan kepada semuanya yang telah bekerja keras. Dan, saya yakin arah kita benar, arah kita kuat, kokoh, fundamental kita kuat dan kokoh. Saya senang kalau saya diundang ke daerah-daerah. Hari ini saya rasakan di Batang, berapa saat yang lalu saya di Jawa Barat, di Jawa Timur, di mana-mana, dari Gorontalo, dari mana-mana saya merasakan hangatnya rakyat, Saudara-saudara.
Walaupun sekali lagi saya mohon, para Gubernur, Bupati, ya, kalau saya datang tidak perlu untuk dikerahkan rakyat supaya menyambut saya, sebetulnya, ya. Saya senang ketemu rakyat, kalau memang dia ingin menyambut saya, juga saya…. Tapi kalau dikerahkan, saya kasihan dianungguberjam-jam di panas itu, saya yang kasihan. Santai-santai saja, santai-santai saja, ya. Yang penting kita bekerja untuk rakyat, itu yang penting. Saya yakin rakyat tahu pemerintah yang ini sekarang bekerja sungguh-sungguh untuk rakyat Indonesia, bekerja sungguh-sungguh untuk rakyat Indonesia. Kita tidak ada kepentingan lain, ya, tidak ada kepentingan lain. Dan, dengan demikian, hasil yang kita capai sungguh membanggakan, sungguh membanggakan di tengah dunia yang penuh dengan bahaya.
Saya kira itu dari saya, Saudara-saudara. Tadi sudah banyak oleh Pak Ara, sangat detail, ya. Benar, enggak? Tidak perlu diulang-ulangi. Hari ini saya kira, media, ya, biar diliput semua, semua baik, semua, semua senyum, ya. Jaksa Agung, Kapolri duduk baik. Kapolda sama Kajari juga rukun, baik, semuanya baik. Dan, hari ini enggak ada, enggak ada apa, enggak ada ucapan-ucapan dari saya yang terlalu. Enggak, enggak, enggak, bercanda saja, bercanda. Boleh bercanda, enggak? Nanti dilarang bercanda kita. Apa ada larangan bercanda? Saya enggak tahu. Boleh? Enggak, presiden, kan, harus serius.
Saudara-saudara sekalian,Saya ucapkan selamat kepada Menteri Perumahan dan semua jajarannya.Wassalamu’alaikum warahmatullahi wabarakatuh.Tapi, terima kasih, Pak Ara.
Nanti ada rapat khusus, ya, gubernur semua, bupati, saya akan kumpulkan di Jakarta. Saya tidak tahu persisnya kapan. Khusus bicara tentang Indonesia ASRI. ASRI (Aman, Sehat, Resik, dan Indah), ya. Karena ini sangat penting, terus terang saja.
Kita mau transformasi bangsa, berarti kita perlu banyak industri hilirisasi, banyak, banyak pabrik, banyak terobosan,processing. Kita butuh keamanan makan, ketahanan makan, swasembada pangan sudah kita capai, harus kita amankan. Dunia penuh ketidakpastian, kita harus amankan itu. Kita harus amankan energi, kita harus amankan semua itu. Tapi, kita harus jaga lingkungan hidup kita. Kita harus jaga perubahan cuaca tidak jelas, pemanasan global. Artinya, kita sebagai manusia harus inisiatif, kita harus jaga. Berarti sampah harus kita kendalikan daninsyaallahdalam satu tahun ini, dua tahun ini, kita akan bikin perubahan drastis. Kita akan kendalikan sampah di akhir, di akhir 2027 masalah sampah di Indonesia saya minta sudah selesai, Saudara-saudara sekalian. Tidak ada lagi gunung sampah. Ini akan kita capai, akan kita capai.
Tapi, selain kebersihan, kita juga perlu hidup dalam alam yang indah estetikanya, karena ini adalah salah satu upaya daya tarik untuk pariwisata. Pariwisata adalah pencipta lapangan kerja yang sangat besar, Saudara-saudara. Tapi wisatawan tidak akan mau datang ke kota yang jorok, dia tidak akan datang ke pantai penuh plastik dan sampah, dia tidak mau datang melihat sungai-sungai dan kali-kali yang penuh dengan sampah. Selain tidak sehat untuk kita, tidak bagus untuk harga diri kita. Kita harus bertekad membersihkan semua kota kita, membersihkan semua kali kita, membersihkan semua sungai kita.
Gubernur yang hebat, bupati yang hebat, wali kota yang hebat, pangdam yang hebat, kapolda yang hebat, danrem, dandim, kapolres, kapolsek, mereka yang harus tiap hari, tiap hari mengecek, mengecek sungai, mengecek kali. Itu baru kau pemimpin yang hebat. Anda punya sarana, saya tidak minta lima jam Anda ke situ. Minimal tiap hariyouperiksa, satu jam sehariyoukeliling. Jadi pemimpin di depan, pemimpin bersama rakyat. Lihat. Kalau ada rumah yang tidak dirawat, tegur yang puya. Lihat di depan rumahnya jorok, tegur. Toko yang tidak mau jaga kebersihan, tegur. Berkali-kali ditegur enggak mau, ya sudah, panggil tim gabungan. Tim gabungan, Kejaksaan sama Polri gabung. Jangan hari ini polisi, besok jaksa. Enggak, ini saya serius, ya.
Sampah adalah kehormatan bangsa. Tidak boleh bangsa Indonesia jorok, tidak boleh ada kota di Indonesia yang jorok. Ini tantangan kita semua, tantangan kita semua. Tapi saya kira, kalau tiap ketua RT, tiap ketua RW cerewet, tiap ketua koperasi, tiap ketua masjid, tiap ketua kelompok masyarakat, kalau semua saling ingatkan, dirut-dirut BUMN, anak buah ribu, anak buahmu ribuan, perintahkan. Pagi-pagi, satu jam tiap pagi membersihkan lingkungan, ya. ASN di semua Pemda keluar, satu jam atau dua jam tiap pagi bersihkan. Nanti kita kasih insentif, ya.
Ada Menteri Ekon di sini? Nanti ada, ya. Menteri, Mensesneg koordinasi nanti sama Menteri Keuangan, ya. Kita bikin lomba kota terbersih, kota terbersih satu, dua, tiga, empat, lima. Perlu enggak kota terjorok? Yang penting kota terbersih. Kita kasih nanti insentif, ya. Kota terbersih malah kita kasih, kalau bisa Rp20 miliar. Lima kota terbersih, Rp20 miliar. Lima kota yang di bawahnya, Rp10 miliar, dan sebagainya, ya.
Lebih baik dikasih itu, kan, daripada kita kasih piala? Atau piala juga? Piala juga, yang mentah juga, ya. Enggak, ini benar. Pasti uang itu dipakai untuk yang baik. Iya, kan? Dia akan cari truk, dia ekskavator, dan sebagainya. Tapi ekskavator yang ada, coba di, Panglima TNI, ya, cek di Pindad ada ekskavator berapa, bagikan ke kabupaten-kabupaten semua itu sudah, bagikan semuanya, ya. Ekskavator,dump truck, semua. Kita dukung Saudara, karena ini adalah kampanye nasional yang sangat penting, Saudara-saudara.
Hilirisasi [dan] pangan iya, semua di ujungnya lingkungan kita. Bangsa kita harus bersih, bangsa kita harus indah, bangsa kita harus dijaga kelestariannya. Kalau pohon sudah banyak berkurang, kita tanam ratusan juta pohon. Menteri Pertanian saya minta, ya, Menteri Kehutanan, bikinnursery-nursery. Saya butuh benih-benih pohon yang bagus untuk semua kota dan kabupaten kita.
Saya kira itu tambahan. Jadi perumahan, perumahan dan pemukiman, kan, pemukiman. Jadi rumah, tapi lingkungannya harus asri, harus bersih, harus indah, ya. Panglima-panglima, Jenderal-jenderal jangan jadi jenderal salon. Maunya bersih. Sekali-sekali jenderal sepatunya harus kotor, kalau perlu celananya harus kotor sampai ke dengkul. Tapi, jangan kalau menghadap presiden dikotori sepatunya. Itu ilmu dulu.
Baik, ada pertanyaan? Tidak ada? Ada yang stres, ada yang stres. Baik, saya batasi, pertanyaan hanya 15 pertanyaan. Enggak ada yang bertanya? Kali ini benar, ya.
Wassalamu’alaikum warahmatullahi wabarakatuh.
Dengan mengucapbismillahirrahmanirrahim, pada siang hari ini, Kamis, 30 Juli 2026, saya Prabowo Subianto, Presiden Republik Indonesia, secara resmi menyatakan Akad Massal 62.000 Unit KPR dimulai.
Kamis, 30 Juli 2026
Kamis, 30 Juli 2026
Rabu, 29 Juli 2026
Rabu, 22 Juli 2026
Senin, 20 Juli 2026"
Sambutan Presiden pada Peresmian Revitalisasi Stasiun Semarang Tawang,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peresmian_revitalisasi_stasiun_semarang_tawang,"Bismillahirrahmanirrahim.
Assalamu’alaikum warahmatullahi wabarakatuh,Selamat siang,Salam sejahtera bagi kita sekalian,Syalom,Salve,Om swastiastu,Namo Buddhaya,Salam kebajikan.
Yang saya hormati Direktur Utama PT Kereta Api Indonesia (KAI) sebagai penyelenggara Saudara Bobby Rasyidin;Para Menteri Anggota Kabinet Merah Putih yang hadir: Menteri Perhubungan Saudara Dudy Purwagandhi, Menteri Kebudayaan Saudara Fadli Zon, Menteri Energi dan Sumber Daya Mineral Saudara Bahlil Lahadalia, Menteri Luar Negeri Saudara Sugiono, Menteri Sekretaris Negara Saudara Prasetyo Hadi, Menteri Agraria dan Tata Ruang Saudara Nusron Wahid, Sekretaris Kabinet Republik Indonesia Letkol Infanteri Teddy Indra Wijaya, Gubernur Jawa Tengah Komisaris Jenderal Polisi (Purn.) Ahmad Luthfi, beserta Forkopimda Jawa Tengah: hadir Panglima Kodam, hadir Kapolda, hadir pejabat-pejabat Forkopimda yang lain, Wali Kota Semarang Saudari Agustina Wilujeng Pramestuti;Yang saya hormati pegawai Kereta Api Indonesia: para petugas stasiun, masinis, dan seluruh staf pegawai KAI di mana pun engkau bertugas;Para tamu undangan, serta rekan-rekan pers media yang hadir.Tentunya kita sebagai insan yang bertakwa tidak henti-hentinya memanjatkan puji syukur ke hadirat Tuhan Mahakuasa, Tuhan Mahabesar, bagi umat Islam Allahsubhanahu wa ta’ala, atas segala karunia dan berkah diberikan kepada negara kita, atas kesehatan, napas yang masih diberikan kepada kita. Sehingga pada hari ini kita dapat berkumpul di sini, di tempat yang sarat nilai sejarah, untuk melaksanakan Peresmian Revitalisasi Stasiun Semarang Tawang.
Saudara-saudara,Sejarah mencatat bahwa Presiden Republik Indonesia yang pertama menggunakan stasiun ini untuk berangkat ke daerah-daerah lain, untuk menjalankan tugas negara di awal kemerdekaan. Karena itu, menjaga, melestarikan stasiun Tawang ini tidak hanya menjaga dan melestarikan satu bangunan, tapi juga menjaga identitas dan menjaga memori dan perjalanan sejarah kita.
Saudara-saudara,Bangsa yang besar tidak boleh merupakan sejarahnya, dan kita memang mengalami masa penjajahan yang lama. Tapi kita juga manfaatkan masa itu untuk belajar. Belajar teknologi, belajar sains, untuk kita mengejar kemajuan dan semua yang diperlukan, untuk menjadi bangsa yang kuat dan bangsa yang merdeka. Karena itu, penting juga kita untuk melestarikan semua yang kita miliki, walaupun itu dari zaman dahulu. Kita harus melestarikan kuil-kuil, kita harus melestarikan semua bangunan-bangunan ribuan tahun, ratusan tahun yang lalu. Itu bagian dari sejarah kita, bagian dari identitas kita.
Saudara-saudara,Saya ucapkan terima kasih kepada Direktur Utama Kereta Api Indonesia yang mengambil langkah-langkah cepat, tanggap.
Saudara-saudara,Kereta api menurut pendapat saya terus memainkan peran yang signifikan dalam kehidupan bangsa yang modern. Kereta api adalah instrumen logistik yang ekonomis. Kereta api memberi manfaat kepada rakyat banyak, terutama rakyat yang berpenghasilan rendah. Kereta api adalah instrumen ekonomi rakyat. Kereta api adalah instrumen sesungguhnya daripada demokratisasi ekonomi. Kereta api harus melayani rakyat, sehingga di banyak negara kereta api itu dianggappublic service, tidak semata-mata mengejar keuntungan, tetapi harus efisien. Sehingga, nanti ada kereta api yang diarahkan untuk membantu rakyat yang berpenghasilan rendah, sehingga kereta api juga harus melayani kota-kota kecil. Kadang-kadang dilema, ingin kereta api cepat, akhirnya kota-kota kecil tidak terlayani.
Kereta Api Indonesia harus benar-benar berpikir utuh, komprehensif, ya. Kita mengejar modernisasi, kita mengejar teknologi. Tapi ingat, teknologi, semua sarana adalah untuk melayani rakyat. Nah, ini saya titip pesan benar-benar sama Kereta Api Indonesia. Kita harus investasi lebih banyak di bidang kereta api. Ya, semua lintasan-lintasan kereta api, saya dengar masih ada ribuan, harus dibikin pintu-pintu yang baik, pintu-pintu yang otomatis mungkin, ya, sehingga tidak terjadi kecelakaan di mana-mana.
Jadi, Saudara-saudara, saya juga ingatkan bahwa untuk menggerakkan ekonomi untuk seluruh rakyat kita, pariwisata itu sangat penting. Pariwisata itu menghasilkan devisa. Pariwisata menggerakan ekonomi. Satu wisatawan asing datang ke negara kita, minum secangkir kopi, petani kopi hidup. Mereka yang terlibat dalam mengolah kopi, hidup. Mereka yang terlibat dalam logistik mengambil kopi dari kebun, ke kota, ke pabrik. Mereka yang membungkus kopi dan akhirnya mereka yang menjual kopi di restoran, di kafe, di hotel. Mata rantainya banyak. Satu wisatawan mungkin bisa menghidupkan 10-15 rakyat kita.
Tapi, apa yang menarik wisatawan ke negara kita? Yang menarik adalah budaya kita, yang menarik adalah keindahan di negeri kita, yang menarik adalah suasana di negeri kita. Jadi, pariwisata syaratnya antara lain adalah setiap kota, setiap kabupaten, setiap kecamatan, apalagi ibu kota provinsi, ibu kota kabupaten, ibu kota kecamatan, harus bersih. Makanya, sampah menjadi prioritas kita. Dalam waktu satu tahun ini kita harus selesaikan masalah sampah, di seluruh Indonesia. Semua sungai harus bersih. Semua kali harus bersih. Alam harus dijaga. Pohon tidak boleh ditebang sembarangan, kalau perlu kita tanam ratusan juta pohon baru. Estetika, keindahan harus kita pertahankan.
Aslinya bangsa Indonesia tidak pakai seng, kalau perlu kita kembali pakai ijuk, kembali pakai rumbai. Kalau tidak, kita harus cari. Rakyat kita dari dulu bisa bikin genting, kok. Genting bukan teknologi baru, rakyat kita dari dulu pakai genting. Seng ini cepat berkarat. Karat ini tidak baik untuk kesehatan. Begitu banyak nanti penyakit paru-paru tanpa kita sadari. Orang-orang muda sudah kena kanker paru-paru, padahal dia enggak merokok. Dari mana? Ya, dari karat, dari asbes, dari macam-macam, kimiawi. Jadi, saya anjurkan gubernur, bupati, wali kota, ya, semua instansi di bidang masing-masing. Lestarikan alam, jaga kebersihan.
Karena itu, usaha KAI untuk revitalisasi ratusan stasiun-stasiun sangat penting. Jangan dianggap sepele. Ini bisa jadi daya tarik. Wisatawan ada yang datang untuk sejarah. Mereka ke Jawa Tengah untuk Borobudur, ke Jogja untuk Prambanan.
Ya, jadi saya sangat gembira. Lestarikan semua stasiun, ini juga bagian dari pelestarian sejarah. Tapi lebih penting, ini bagian daripada usaha kita sebagai bangsa untuk di semua bidang kita lakukan transformasi. Kita ubah kesan. Indonesia memang harus lestari, harus indah, harus asri, ya. Tidak boleh ada sampah yang liar, tidak boleh ada gedung yang tidak terawat, tidak boleh ada karat di mana-mana. Kita harus ubah dan kita bisa ubah. Kita ciptakan Indonesia yang cemerlang, yangbeautiful, yang indah. Kita ciptakan Indonesia yang menarik, Saudara-saudara sekalian, nyaman. Keramahan bangsa kita, kita dukung dengan keramahan alam kita.
Kereta api adalah bagian penting dalam pariwisata, transportasi masa depan. Kita ingin semua berbasis listrik. Kita akan bangun energi yang hijau, energi yang terbarukan. Jangankan kereta api, nanti hampir semua kendaraan kita nanti dari listrik: truk kita, bus kita, mobil kita, motor kita.
Saudara-saudara,Itu yang saya sampaikan. Terima kasih, Kereta Api Indonesia, teruskan. Dan, hari ini saya akan mencoba kereta api baru yang diluncurkan oleh KAI untuk mendukung menopang pariwisata, yang diberi nama Nusantara Explorer.
Saya kira itu dari saya, ya. Selamat bekerja. Saya ingin Kereta Api Indonesia berkembang dengan pesat, dengan luas, dengan besar, ya. Bangsa kita besar. Jadi saya minta semua pejabat, petugas, pemimpin berpikir besar, ya, berhati besar. Jangan berpikir kerdil, kecil, ya. Semangat besar, cita-cita besar. Gantungkan cita-cita kita setinggi langit. Itu kata-kata presiden kita yang pertama. Kalau enggak sampai ke langit, minimal kita jatuh di antara bintang-bintang.
Habis ini, Trans Sumatra Railway,dari, dari Bandar Lampung, ya. Mana titik yang paling selatan? Titik yang paling selatan, Bakauheni, sampai ke titik paling utara, ya. Bisa, KAI? Bisa, Menteri Perhubungan? Kita kasih dia, tugas harus dikasih yang berat. Jangan kasih yang ringan-ringan, ya. Habis Trans Sumatra, nanti Trans Kalimantan. Kalau bisa bersamaan kita mulai.
Indonesia negara besar, Indonesia negara kuat, Indonesia negara makmur. Kita buktikan, ya. Indonesia menghadapi masa depan dengan optimis, dengan gembira, dengan semangat tanpa melupakan sejarah. Sejarah penting bagi kita, bagi kepribadian kita, bagi masa depan kita.
Terima kasih. Selamat bertugas. Dan, dengan demikian saya akan resmikan sebentar lagi Revitalisasi Stasiun Semarang Tawang. Dan, saya menanti peresmian revitalisasi stasiun-stasiun lain, termasuklaunchingTrans SumatraRailway. Terima kasih.
Wassalamu’alaikum warahmatullahi wabarakatuh,Salam sejahtera bagi kita sekalian,Syalom,Salve,Om santi santi santi om,Namo Buddhaya,Salam kebajikan,Rahayu rahayu.
Dengan mengucapbismillahirrahmanirrahim, pada siang hari ini, Kamis, 30 Juli 2026, saya Prabowo Subianto, Presiden Republik Indonesia, dengan ini saya resmikan Revitalisasi Stasiun Semarang Tawang.
Terima kasih.Wassalamu’alaikum warahmatullahi wabarakatuh.
Kamis, 30 Juli 2026
Kamis, 30 Juli 2026
Rabu, 29 Juli 2026
Rabu, 22 Juli 2026
Senin, 20 Juli 2026"
